# Constructed from biom file
#OTU ID	E1	E3	E4	E5	NS1	NS2	NS3	NS4	NS5	NS6	QS1	QS2	QS3	QS4	QS5	QS6	QS7	QS8	S1	S10	S14	S2	S3	S5	S6	S8	S9
EC:2.4.2.47	0.0	0.0	0.0	0.0	0.0	24.0	21.5	0.0	16.5	28.0	34.0	8.0	9.75	4.0	0.0	12.25	36.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.2.48	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.2.52	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.2.54	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.2.7	66.0	12.0	0.0	16.0	17.0	55.0	21.5	0.0	89.5	35.0	105.0	54.0	37.75	10.0	0.0	12.25	36.0	38.5	6.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.2.8	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	371.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.4.2.9	250.0	92.0	50.0	106.0	472.0	424.0	197.0	16.0	763.0	693.0	826.0	489.0	411.5	422.0	102.0	100.5	318.0	773.0	12.0	24.0	114.0	92.0	2.0	0.0	18.0	0.0	0.0
EC:2.4.99.12	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.99.13	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.99.14	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.99.15	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.4.99.16	8.0	0.0	0.0	0.0	17.0	24.0	21.5	0.0	63.5	28.0	34.0	27.0	9.75	10.0	0.0	12.25	36.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.99.17	77.0	46.0	25.0	37.0	219.0	157.0	77.0	8.0	302.0	322.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	6.0	12.0	57.0	21.0	1.0	0.0	12.0	0.0	0.0
EC:2.4.99.18	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.1	151.0	46.0	25.0	85.0	253.0	212.0	98.5	8.0	460.5	350.0	539.0	296.0	221.75	214.0	51.0	50.25	159.0	440.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.10	151.0	46.0	25.0	85.0	253.0	212.0	98.5	8.0	460.5	350.0	539.0	296.0	221.75	214.0	51.0	50.25	159.0	440.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.105	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.108	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.114	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.15	214.0	34.0	25.0	69.0	472.0	411.5	188.0	8.0	736.5	693.0	813.5	481.0	411.5	422.0	102.0	95.0	304.0	767.5	0.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
EC:2.5.1.16	8.0	34.0	25.0	53.0	17.0	12.5	9.0	8.0	89.5	14.0	75.5	29.0	8.0	0.0	0.0	5.5	14.0	32.5	0.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
EC:2.5.1.17	214.0	102.0	75.0	143.0	472.0	424.0	197.0	24.0	753.0	686.0	826.0	508.0	411.5	428.0	102.0	100.5	318.0	773.0	0.0	36.0	114.0	92.0	2.0	0.0	24.0	0.0	0.0
EC:2.5.1.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.19	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.26	107.0	0.0	0.0	16.0	236.0	199.5	89.5	0.0	355.0	343.0	394.0	246.0	196.0	210.0	51.0	38.0	138.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.5.1.29	151.0	46.0	25.0	85.0	253.0	212.0	98.5	8.0	450.5	343.0	539.0	296.0	221.75	214.0	51.0	50.25	159.0	440.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.3	107.0	46.0	25.0	16.0	236.0	223.5	111.0	16.0	381.5	378.0	428.0	254.0	205.75	214.0	51.0	50.25	174.0	386.5	6.0	24.0	57.0	46.0	1.0	0.0	18.0	0.0	0.0
EC:2.5.1.30	107.0	58.0	25.0	53.0	236.0	212.0	98.5	8.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	12.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.31	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.32	16.0	0.0	0.0	32.0	34.0	0.0	0.0	0.0	136.0	7.0	126.0	42.0	16.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.39	22.0	0.0	0.0	16.0	0.0	31.0	0.0	0.0	26.0	7.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
EC:2.5.1.41	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.42	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.43	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.46	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.47	343.0	80.0	50.0	101.0	725.0	557.0	252.5	8.0	1164.5	980.0	1226.0	723.0	585.75	622.0	153.0	126.25	405.0	1169.5	6.0	12.0	171.0	113.0	3.0	0.0	12.0	0.0	0.0
EC:2.5.1.48	206.0	34.0	25.0	69.0	455.0	400.0	175.5	0.0	679.5	665.0	785.5	481.0	392.0	414.0	102.0	81.5	275.0	767.5	0.0	0.0	114.0	92.0	2.0	0.0	6.0	0.0	0.0
EC:2.5.1.49	121.0	34.0	25.0	53.0	236.0	192.5	111.0	8.0	381.5	371.0	420.0	229.0	185.75	208.0	51.0	50.25	174.0	380.5	0.0	12.0	57.0	21.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.54	159.0	46.0	25.0	69.0	253.0	285.5	111.0	8.0	444.5	385.0	507.0	287.0	253.75	214.0	51.0	50.25	174.0	425.5	6.0	12.0	57.0	96.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.55	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.5.1.56	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	16.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.6	165.0	46.0	25.0	69.0	236.0	243.0	98.5	8.0	397.5	350.0	484.0	281.0	233.75	214.0	51.0	50.25	159.0	419.5	6.0	12.0	57.0	71.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.61	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	273.0	205.75	220.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.62	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.68	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.5.1.7	129.0	58.0	25.0	53.0	236.0	243.0	98.5	8.0	381.5	350.0	421.0	260.0	225.75	214.0	51.0	50.25	159.0	392.5	12.0	12.0	57.0	71.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.72	143.0	0.0	0.0	16.0	236.0	199.5	89.5	0.0	365.0	350.0	400.5	227.0	205.75	208.0	51.0	44.75	145.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.5.1.73	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.74	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.5.1.75	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.77	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.78	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.89	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.5.1.9	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.5.1.90	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
EC:2.6.1.1	113.0	34.0	25.0	37.0	219.0	157.0	77.0	0.0	292.0	322.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	6.0	0.0	0.0
EC:2.6.1.11	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.6.1.13	107.0	0.0	0.0	16.0	236.0	188.0	77.0	0.0	355.0	315.0	379.0	246.0	196.0	210.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.6.1.16	286.0	46.0	25.0	69.0	472.0	400.0	175.5	8.0	736.5	665.0	792.0	481.0	401.75	418.0	102.0	88.25	282.0	767.5	6.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
EC:2.6.1.17	143.0	34.0	25.0	53.0	236.0	199.5	89.5	8.0	365.0	357.0	400.5	227.0	205.75	208.0	51.0	44.75	145.0	381.0	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.6.1.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.6.1.19	184.0	0.0	0.0	48.0	455.0	345.0	154.0	0.0	679.0	630.0	819.5	469.0	389.75	412.0	102.0	82.75	253.0	783.0	0.0	0.0	114.0	67.0	2.0	0.0	6.0	0.0	0.0
EC:2.6.1.2	8.0	0.0	0.0	0.0	17.0	24.0	21.5	0.0	73.5	35.0	34.0	8.0	9.75	4.0	0.0	12.25	36.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.6.1.21	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.6.1.22	30.0	0.0	0.0	16.0	17.0	31.0	0.0	0.0	63.0	0.0	77.5	27.0	37.75	4.0	0.0	6.75	7.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.6.1.36	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.6.1.42	165.0	46.0	25.0	53.0	236.0	243.0	98.5	0.0	381.5	350.0	421.0	279.0	225.75	220.0	51.0	50.25	159.0	392.5	6.0	0.0	57.0	71.0	1.0	0.0	6.0	0.0	0.0
EC:2.6.1.52	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.6.1.57	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	19.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.6.1.62	85.0	34.0	25.0	53.0	236.0	168.5	89.5	8.0	365.0	350.0	392.5	221.0	185.75	208.0	51.0	44.75	145.0	375.0	0.0	12.0	57.0	21.0	1.0	0.0	6.0	0.0	0.0
EC:2.6.1.66	8.0	0.0	0.0	0.0	17.0	24.0	21.5	0.0	73.5	42.0	34.0	8.0	9.75	4.0	0.0	12.25	36.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.6.1.76	107.0	0.0	0.0	16.0	236.0	188.0	77.0	0.0	355.0	315.0	379.0	227.0	196.0	204.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.6.1.83	36.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
EC:2.6.1.85	214.0	0.0	0.0	32.0	472.0	411.5	188.0	0.0	736.5	693.0	807.0	481.0	401.75	418.0	102.0	88.25	297.0	767.5	0.0	0.0	114.0	92.0	2.0	0.0	0.0	0.0	0.0
EC:2.6.1.86	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.6.1.9	258.0	34.0	25.0	85.0	489.0	448.0	218.5	8.0	842.5	721.0	923.0	518.0	429.25	426.0	102.0	112.75	354.0	805.5	0.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
EC:2.6.1.97	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.6.99.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.107	107.0	12.0	0.0	16.0	236.0	199.5	89.5	0.0	365.0	350.0	394.0	246.0	196.0	210.0	51.0	38.0	138.0	381.0	6.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.1.11	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	343.0	413.0	292.0	205.75	226.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.1.119	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	16.0	0.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.12	129.0	12.0	0.0	16.0	236.0	243.0	98.5	8.0	371.5	350.0	421.0	260.0	225.75	214.0	51.0	50.25	159.0	392.5	6.0	12.0	57.0	71.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.1.130	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.1.144	99.0	0.0	0.0	0.0	219.0	188.0	77.0	0.0	292.0	315.0	316.0	206.0	188.0	204.0	51.0	38.0	123.0	354.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.1.148	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.1.15	223.0	46.0	25.0	69.0	236.0	285.5	111.0	8.0	387.5	378.0	507.0	287.0	253.75	214.0	51.0	50.25	174.0	425.5	6.0	12.0	57.0	96.0	1.0	0.0	18.0	0.0	0.0
EC:2.7.1.156	85.0	34.0	25.0	53.0	236.0	181.0	98.5	8.0	381.5	343.0	405.0	248.0	185.75	214.0	51.0	50.25	159.0	380.5	0.0	12.0	57.0	21.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.1.16	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	25.0	20.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.161	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.167	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.1.168	77.0	0.0	0.0	0.0	219.0	157.0	77.0	0.0	292.0	315.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.1.169	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.17	181.0	0.0	0.0	48.0	253.0	281.0	77.0	0.0	434.0	315.0	535.5	306.0	281.75	214.0	51.0	44.75	130.0	453.0	0.0	0.0	57.0	121.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.1.170	8.0	0.0	0.0	16.0	17.0	0.0	0.0	0.0	73.0	7.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.175	30.0	0.0	0.0	0.0	17.0	55.0	21.5	0.0	63.5	28.0	35.5	33.0	20.0	6.0	0.0	5.5	29.0	11.5	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.176	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.177	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.1.2	365.0	12.0	0.0	16.0	708.0	650.0	252.5	0.0	1059.5	980.0	1067.5	678.0	631.5	626.0	153.0	133.0	412.0	1106.5	6.0	0.0	171.0	188.0	3.0	0.0	6.0	0.0	0.0
EC:2.7.1.20	107.0	0.0	0.0	32.0	236.0	188.0	77.0	0.0	381.0	315.0	442.0	248.0	204.0	204.0	51.0	38.0	123.0	408.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.1.21	107.0	12.0	0.0	16.0	236.0	188.0	77.0	0.0	355.0	315.0	379.0	246.0	196.0	210.0	51.0	38.0	123.0	381.0	6.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.1.23	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.1.24	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.1.25	30.0	0.0	0.0	16.0	17.0	31.0	0.0	0.0	63.0	0.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.26	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.1.27	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.29	22.0	0.0	0.0	16.0	0.0	31.0	0.0	0.0	16.0	0.0	71.0	46.0	28.0	6.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.30	107.0	12.0	0.0	32.0	236.0	212.0	98.5	0.0	397.5	343.0	476.0	275.0	213.75	214.0	51.0	50.25	159.0	413.5	6.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.1.31	107.0	12.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.1.33	214.0	46.0	25.0	69.0	472.0	400.0	175.5	8.0	736.5	665.0	792.0	481.0	401.75	418.0	102.0	88.25	282.0	767.5	6.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
EC:2.7.1.35	0.0	46.0	25.0	37.0	0.0	12.5	9.0	8.0	16.5	0.0	19.0	27.0	9.75	10.0	0.0	12.25	21.0	5.5	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.1.36	36.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.39	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.1.4	107.0	12.0	0.0	16.0	236.0	200.5	86.0	0.0	381.5	322.0	391.5	254.0	196.0	210.0	51.0	43.5	137.0	386.5	6.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.1.40	107.0	46.0	25.0	53.0	236.0	223.5	111.0	8.0	381.5	378.0	428.0	254.0	205.75	214.0	51.0	50.25	174.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.1.45	107.0	12.0	0.0	48.0	236.0	188.0	77.0	0.0	387.0	315.0	505.0	288.0	212.0	210.0	51.0	38.0	123.0	435.0	6.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.1.48	52.0	12.0	0.0	0.0	17.0	62.0	0.0	0.0	47.0	0.0	16.0	31.0	40.0	6.0	0.0	0.0	0.0	12.0	6.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0
